id,key,value,type 
2783042432,power,tower,regular
2783042435,power,tower,regular
2783042435,type,transition,tower
2783042440,power,tower,regular
2783042452,power,portal,regular
2783042576,power,tower,regular
2783042580,power,tower,regular
2783042582,power,tower,regular
2783042584,power,tower,regular
2783042587,power,tower,regular
2783042589,power,tower,regular
2783042591,power,tower,regular
2783042593,power,tower,regular
2783042599,power,tower,regular
2783042603,power,portal,regular
2783042614,power,tower,regular
2783042621,power,tower,regular
2783042640,power,tower,regular
2783042642,power,tower,regular
2783042646,power,tower,regular
2783042652,power,tower,regular
2783042658,power,tower,regular
2783042677,power,portal,regular
2783042681,power,portal,regular
2783042695,power,tower,regular
2783042708,power,tower,regular
2783042717,power,tower,regular
2783042726,power,tower,regular
2783042737,power,tower,regular
2783042742,power,portal,regular
2783042746,power,portal,regular
2783042753,amenity,restaurant,regular
2783042759,power,portal,regular
2783042778,power,tower,regular
2783042783,power,portal,regular
2783042787,power,portal,regular
2790403243,highway,turning_circle,regular
2791931005,name,Soapbox Laundromart,regular
2791931005,shop,laundry,regular
2791931005,city,Shah Alam,addr
2791931005,postcode,40150,addr
2791931007,name,Restoran Al-Fairos,regular
2791931007,amenity,restaurant,regular
2791931007,cuisine,asian,regular
2791931007,smoking,yes,regular
2791931007,capacity,40,regular
2791931007,city,Shah Alam,addr
2791931007,street,Jalan Ungu B U9/B,addr
2791931007,postcode,40150,addr
2791931009,name,99 Speedmart Sunway Kayangan,regular
2791931009,shop,convenience,regular
2791931009,city,Shah Alam,addr
2791931009,street,Jalan Ungu B U9/B,addr
2791931009,postcode,40150,addr
2791931011,name,Farmasi GG,regular
2791931011,amenity,pharmacy,regular
2791931011,city,Shah Alam,addr
2791931011,street,Jalan Ungu B U9/B,addr
2791931011,postcode,40150,addr
2794068712,highway,turning_circle,regular
2800332382,name,Yamaha Motor,regular
2800332382,shop,motorcycle,regular
2805233175,name,Old Town White Coffee,regular
2805233175,amenity,restaurant,regular
2805233175,cuisine,regional,regular
2805252270,highway,mini_roundabout,regular
2805252272,highway,mini_roundabout,regular
2805252278,highway,mini_roundabout,regular
2805252284,highway,mini_roundabout,regular
2805252299,highway,mini_roundabout,regular
2805252365,highway,mini_roundabout,regular
2805253924,highway,mini_roundabout,regular
2805253926,highway,mini_roundabout,regular
2805253928,highway,mini_roundabout,regular
2805253930,highway,mini_roundabout,regular
2805253972,highway,mini_roundabout,regular
2805273046,highway,turning_circle,regular
2805757523,name,Bandar Saujana Putra,regular
2805757523,place,town,regular
2805757523,zh,太子城,name
2805757523,wikipedia,en:Bandar Saujana Putra,regular
2805757523,postcode,42610,addr
2807828881,highway,turning_circle,regular
2807828891,highway,turning_circle,regular
2807842282,name,Golden Village,regular
2807842282,amenity,cinema,regular
2807845520,name,Bus Stop,regular
2807845520,highway,bus_stop,regular
2807845520,shelter,yes,regular
2807845522,name,Bus Stop,regular
2807845522,highway,bus_stop,regular
2807845522,shelter,yes,regular
2808038207,name,Restoran Yus Sate Kajang,regular
2808038207,amenity,restaurant,regular
2808038207,cuisine,malaysian,regular
2808038207,city,Kajang,addr
2808038207,place,Taman Ramal,addr
2810418365,noexit,yes,regular
2810565899,building,entrance,regular
2810565899,entrance,yes,regular
2815229423,amenity,vending_machine,regular
2815229423,vending,parking_tickets,regular
2815229423,operator,AEON Jusco,regular
2817424113,name,Kawasaki Motors,regular
2817424113,phone,+60355665688,regular
2817424113,office,company,regular
2817424113,smoking,outside,regular
2817424113,city,Shah Alam,addr
2817424113,street,Jalan Jurunilai U1/20,addr
2817424113,postcode,40150,addr
2817424113,housenumber,12,addr
2817424115,atm,yes,regular
2817424115,name,Maybank T.T.D.I. Jaya,regular
2817424115,amenity,bank,regular
2817424115,city,Shah Alam,addr
2817424115,street,Jalan Opera U2/F,addr
2817424115,postcode,40150,addr
2818030348,highway,turning_circle,regular
2821418728,name,Area 91,regular
2821418728,building,house,regular
2822073281,name,KFC,regular
2822073281,is_in,AEON Jusco Taman Equine,regular
2822073281,amenity,fast_food,regular
2822073281,cuisine,chicken,regular
2822073281,smoking,no,regular
2822073281,website,http://www.kfc.com.my/,regular
2822073281,city,Seri Kembangan,addr
2822073281,street,Jalan Equine,addr
2822073281,postcode,43300,addr
2822073281,opening_hours,Su-Th 10:00-22:00; Fr-Sa 10:00-22:30,regular
2822073281,housenumber,LG10,addr
2824319702,name,No Black Tie,regular
2824319702,email,admin@noblacktie.com.my,regular
2824319702,phone,+60321423737,regular
2824319702,amenity,bar,regular
2824319702,website,http://noblacktie.com.my/,regular
2824319702,facebook,https://www.facebook.com/noblacktie,regular
2824319702,street,Jalan Mesui,addr
2824319702,housenumber,17,addr
2824319707,amenity,atm,regular
2824319711,shop,car_repair,regular
2824319713,tourism,hotel,regular
2824319717,tourism,hotel,regular
2824319721,shop,tyres,regular
2824319725,foot,yes,regular
2824319725,access,yes,regular
2824319725,barrier,lift_gate,regular
2824319725,bicycle,yes,regular
2824319725,motorcar,yes,regular
2824319725,motorcycle,yes,regular
2824319729,foot,yes,regular
2824319729,access,yes,regular
2824319729,barrier,lift_gate,regular
2824319729,bicycle,yes,regular
2824319729,motorcar,yes,regular
2824319729,motorcycle,yes,regular
2824319745,highway,traffic_signals,regular
2824319747,highway,traffic_signals,regular
2824319749,highway,traffic_signals,regular
2824319753,bus,yes,regular
2824319753,shelter,no,regular
2824319753,public_transport,platform,regular
2824319755,name,Nasi Kandar TG's,regular
2824319755,amenity,restaurant,regular
2824319755,cuisine,indian,regular
2824319757,name,D'Or,regular
2824319757,tourism,hotel,regular
2824319769,name,Visit KL Tourist Information Counter,regular
2824319769,tourism,information,regular
2824319769,information,office,regular
2824361634,fee,yes,regular
2824361634,access,yes,regular
2824361634,amenity,parking,regular
2824361634,parking,multi-storey,regular
2825602245,name,光前堂,regular
2825602245,building,school,regular
2825634043,name,变形湖,regular
2825634043,man_made,lake,regular
2825634045,name,泊车场,regular
2825634045,amenity,parking,regular
2825634047,name,国字楼,regular
2825634047,building,school,regular
2825634049,name,男宿舍,regular
2825634049,building,dormitory,regular
2825634051,name,成枫工艺楼,regular
2825634051,building,school,regular
2825645662,highway,traffic_signals,regular
2825645662,traffic_signals,signal,regular
2825690228,name,Experimental Theatre,regular
2825690228,amenity,theatre,regular
2825690230,shop,houseware,regular
2825690232,shop,paint,regular
2825690234,shop,houseware,regular
2825690236,shop,houseware,regular
2825690240,shop,fabric,regular
2825690245,highway,traffic_signals,regular
2825690247,highway,traffic_signals,regular
2825690253,name,STM9 Glass & Aquarium Store,regular
2825690253,craft,glaziery,regular
2825690253,ms,Kedai Cermin & Akuarium STM9,name
2825690253,city,Petaling Jaya,addr
2825690433,power,portal,regular
2825690475,name,Singwa Watch,regular
2825690475,shop,watches,regular
2825690475,city,Petaling Jaya,addr
2825690475,place,Seksyen 14,addr
2825690490,shop,tailor,regular
2825690629,highway,traffic_signals,regular
2825690757,access,private,regular
2825690757,barrier,lift_gate,regular
2825690905,highway,traffic_signals,regular
2825690927,name,Roost,regular
2825690927,amenity,restaurant,regular
2825690941,name,Balai Polis Bangsar,regular
2825690941,amenity,police,regular
2825690941,en,Bangsar Police Station,name
2825690941,zh,孟沙警局,name
2825690953,shop,optician,regular
2825705741,highway,traffic_signals,regular
2825717539,bus,yes,regular
2825717539,highway,bus_stop,regular
2825717539,shelter,yes,regular
2825717539,public_transport,platform,regular
2825717541,bus,yes,regular
2825717541,highway,bus_stop,regular
2825717541,shelter,yes,regular
2825717541,public_transport,platform,regular
2825717545,bus,yes,regular
2825717545,highway,bus_stop,regular
2825717545,shelter,yes,regular
2825717545,public_transport,platform,regular
2825717547,traffic_calming,bump,regular
2827167225,name,9W2SVT,regular
2828235051,name,Restoran Alef,regular
2828235051,amenity,restaurant,regular
2828236893,name,Mydin Mall Wholesale Hypermarket,regular
2828236893,shop,supermarket,regular
2830643005,name,CIMB ATM,regular
2830643005,amenity,atm,regular
2830643005,cash_in,no,regular
2830643005,website,http://www.cimbbank.com.my/,regular
2830643005,place,Petronas Bandar Seri Kembangan,addr
2830821827,junction,yes,regular
2830821829,junction,yes,regular
2831036159,junction,yes,regular
2831036165,junction,yes,regular
2833661546,name,Masjid Lentang,regular
2833661546,amenity,place_of_worship,regular
2833661546,building,mosque,regular
2833661546,religion,muslim,regular
2837435349,name,《新一代》中医诊疗所,regular
2837435349,amenity,clinic,regular
2837435349,city,Seri Kembangan,addr
2837435349,emergency,no,regular
2837435349,street,Jalan SK 6/1,addr
2837435349,postcode,43300,addr
2839115218,junction,yes,regular
2839886400,name,草場,regular
2839888202,name,Block B,regular
2839888204,name,柏年禮堂,regular
2839888206,name,Block E,regular
2839888208,name,乒乓室,regular
2841417359,junction,yes,regular
2841417361,junction,yes,regular
2843379306,name,CIMB ATM (Petronas Jln 222),regular
2843379306,amenity,atm,regular
2843379306,city,Petaling Jaya,addr
2845308323,name,"Rumah Ramlan, A2-01-06",regular
2845308323,building,apartments,regular
2845308323,city,Selangor Darul Ehsan,addr
2845308323,street,"Apartment Teratai, Taman Sutera",addr
2845308323,postcode,43000,addr
2845308323,levels,1,building
2845308323,housenumber,Blok A2,addr
2845500783,name,99 Speedmart,regular
2845500783,shop,convenience,regular
2845500783,city,Kuala Lumpur,addr
2845500783,place,Taman Pantai Indah,addr
2849817347,name,New Ting Ho,regular
2849817347,amenity,restaurant,regular
2849817347,cuisine,chinese,regular
2849821287,name,Petron,regular
2849821287,brand,Petron,regular
2849821287,amenity,fuel,regular
2849821287,operator,Petron,regular
2849823455,name,Mori,regular
2849823455,amenity,restaurant,regular
2849823455,cuisine,japanese,regular
2849876219,name,Baba Ali Enterprise,regular
2849876219,shop,laundry,regular
2857722548,name,MARDI Serdang,regular
2857722548,place,village,regular
2858136405,name,Circle K 24 Hours,regular
2858136405,shop,convenience,regular
2859361337,name,DSDS Auto Workshop,regular
2859361337,shop,car_repair,regular
2859361337,city,Taman Sri Muda,addr
2859361337,street,Jalan Pedoman 25/88,addr
2859361337,postcode,40400,addr
2859361337,opening_hours,9am to 6pm Daily,regular
2859361337,housenumber,No.2,addr
2863458355,junction,yes,regular
2863546531,name,Pasukhas (Construction) Sdn. Bhd.,regular
2863546531,building,office,regular
2863565301,junction,yes,regular
2863981676,highway,turning_circle,regular
2863981684,highway,turning_circle,regular
2868444046,name,H R Maju,regular
2868444046,amenity,restaurant,regular
2868495375,name,Refresh Mart,regular
2868495375,shop,convenience,regular
2868497868,name,One Vicchuda,regular
2868497868,amenity,restaurant,regular
2868497868,cuisine,seafood,regular
2868570664,name,3A Yong Tau Foo & Cheong Fun,regular
2868570664,amenity,restaurant,regular
2868570664,cuisine,chinese,regular
2868570664,street,Jalan 19/3,addr
2868570664,postcode,46300,addr
2868570664,housenumber,12,addr
2869635305,name,Surau,regular
2869635305,amenity,place_of_worship,regular
2869635305,religion,muslim,regular
2869646804,amenity,atm,regular
2869646804,operator,CIMB,regular
2870343285,name,EV World Hotel,regular
2870343285,email,evworldhotel@hotmail.com,regular
2870343285,tourism,guest_house,regular
2870343285,city,Kuala Lumpur,addr
2870343285,street,Jalan Pudu,addr
2870343285,fax,60320706566,contact
2870343285,postcode,55100,addr
2870343285,phone,+60320706266,contact
2870343285,housenumber,No. 88,addr
2871607901,name,Kedai Mari Mari,regular
2871607901,shop,supermarket,regular
2871649274,amenity,school,regular
2871668650,shop,convenience,regular
2871668654,amenity,restaurant,regular
2871673996,name,Coffee Village,regular
2871673996,amenity,restaurant,regular
2871684700,shop,convenience,regular
2871691103,amenity,library,regular
2872238032,ele,30,regular
2872238032,name,Putrajaya,regular
2872238032,place,city,regular
2872238032,capital,4,regular
2872238032,af,Putrajaya,name
2872238032,ar,بوتراجاي,name
2872238032,ca,Putrajaya,name
2872238032,el,Πουτρατζάγια,name
2872238032,en,Putrajaya,name
2872238032,he,פוטרג'איה,name
2872238032,hi,पुत्रजय,name
2872238032,id,Putrajaya,name
2872238032,ja,プトラジャヤ,name
2872238032,ko,푸트라자야,name
2872238032,ms,Putrajaya,name
2872238032,ru,Путраджая,name
2872238032,ta,புத்ராஜாயா,name
2872238032,th,ปูตราจายา,name
2872238032,tr,Putrajaya,name
2872238032,uk,Путраджая,name
2872238032,ur,پتراجایا,name
2872238032,vi,Putrajaya,name
2872238032,zh,布城,name
2872238032,wikidata,Q182378,regular
2872238032,wikipedia,en:Putrajaya,regular
2872238032,population,883000,regular
2873906981,highway,traffic_signals,regular
2873958119,name,Taman Tun Dr Ismail,regular
2873958119,place,suburb,regular
2873958119,zh,敦依斯迈花园,name
2873958119,wikidata,Q7680666,regular
2873958119,city,Petaling Jaya,addr
2873958119,wikipedia,en:TTDI,regular
2873958119,short_name,TTDI,regular
2875720487,highway,turning_circle,regular
2875720905,highway,turning_circle,regular
2875720927,highway,turning_circle,regular
2875736449,highway,turning_circle,regular
2875736460,highway,turning_circle,regular
2877079614,junction,yes,regular
2877079616,junction,yes,regular
2877079618,junction,yes,regular
2877079620,junction,yes,regular
2877108056,name,Restoran B.N.S.,regular
2877108056,amenity,restaurant,regular
2877108056,cuisine,asian,regular
2877108056,smoking,yes,regular
2877108056,capacity,50,regular
2877108056,city,Puncak Alam,addr
2877108056,street,Lorong Naluri Sukma 8/A,addr
2877108056,postcode,42300,addr
2877108058,name,Poliklinik Ikhwan,regular
2877108058,amenity,clinic,regular
2877108058,city,Puncak Alam,addr
2877108058,street,Lorong Naluri Sukma 8/B,addr
2877108058,postcode,42300,addr
2877108095,name,99 Speedmart,regular
2877108095,shop,convenience,regular
2877108095,city,Puncak Alam,addr
2877108095,street,Jalan Astana C 13/C,addr
2877108095,postcode,42300,addr
2877114541,junction,yes,regular
2877114545,junction,yes,regular
2877114549,junction,yes,regular
2881818355,name,Mary Provision Store,regular
2881818355,shop,convenience,regular
2881828609,name,Baba Low's 486,regular
2881828609,amenity,restaurant,regular
2881828609,cuisine,asian,regular
2881828609,street,Lorong Kurau,addr
2881828609,postcode,59100,addr
2881828609,housenumber,11,addr
2881830806,name,Ds Chua Mai,regular
2881830806,amenity,cafe,regular
2881830806,cuisine,coffee_shop,regular
2881830839,name,Taipei Economic & Cultural Office,regular
2881830839,amenity,embassy,regular
2881830839,country,TW,regular
2881830839,zh,台北经济及文化办公室,name
2885502525,name,Shi Zhi Jia,regular
2885502525,amenity,restaurant,regular
2885502525,cuisine,chinese,regular
2887433882,name,Bicycle World,regular
2887433882,shop,bicycle,regular
2887433882,street,Jalan Negara,addr
2887433882,postcode,53100,addr
2887433882,housenumber,9178,addr
2890323499,junction,yes,regular
2890336061,junction,yes,regular
2890437225,junction,yes,regular
2890437231,junction,yes,regular
2890437237,junction,yes,regular
2890809782,junction,yes,regular
2890809786,junction,yes,regular
2891445211,name,Iskandar Mammak,regular
2891445211,amenity,restaurant,regular
2891445211,cuisine,Mammak,regular
2891445525,name,Cosway,regular
2891445525,shop,yes,regular
2891458173,name,7 Eleven,regular
2891458173,shop,convenience,regular
2891459631,name,Happy Lucky Coffee Shop,regular
2891459631,amenity,restaurant,regular
2891464393,name,Renal Dialysis Centre,regular
2891464393,building,hospital,regular
2891469405,name,Clean Pro,regular
2891469405,shop,laundry,regular
2891474946,name,Chrisa Company,regular
2891474946,note,Car Insurance Renewal Centre & Road Tax - For all Insurance Company,regular
2891474946,phone,+60378850505,regular
2891474946,office,insurance,regular
2891474946,website,www.chrisa.com.my,regular
2891474946,city,"Petaling Jaya, Selangor",addr
2891474946,street,"Jalan PJU 1A/41B, NZX Commercial Centre",addr
2891474946,postcode,47301,addr
2891474946,opening_hours,9.00am to 6.00pm,regular
2891474946,housenumber,79,addr
2891530776,name,Cubes Pizza,regular
2891530776,phone,+60378879969,regular
2891530776,amenity,restaurant,regular
2891530776,cuisine,pizza,regular
2891532927,name,Anak Kelantan,regular
2891532927,amenity,restaurant,regular
2891532927,cuisine,Malay,regular
2891552551,name,Furballz Pet & GeckoBro,regular
2891552551,shop,pet,regular
2892632810,name,Restaurant Chaya Timur,regular
2892632810,amenity,restaurant,regular
2892632810,cuisine,Malay,regular
2892635061,name,PJ Calvary - Life Assembly A/B,regular
2892635061,amenity,place_of_worship,regular
2892635061,religion,christian,regular
2893344709,name,E & W Hardware,regular
2893344709,shop,hardware,regular
2893354454,name,Restoran Safi Bistro,regular
2893354454,amenity,restaurant,regular
2893354454,cuisine,Mamak,regular
2893364934,name,Pods & Petals,regular
2893364934,shop,Online_Gift,regular
2893364934,website,www.giftlab.com.my,regular
2893365511,name,Cherie Hearts,regular
2893365511,amenity,kindergarten,regular
2893369029,name,Buddy Motor Sdn Bhd,regular
2893369029,shop,Motor_Cycle_Repair,regular
2893369440,name,ASG Security,regular
2893369440,office,yes,regular
2893371886,name,Magic Room,regular
2893371886,shop,hairdresser,regular
2893374097,name,AO Two Parts Enterprise,regular
2893374097,shop,Spares_parts_shop,regular
2893376036,name,Route 77,regular
2893376036,shop,motorcycle,regular
2893376036,description,Harley_Davidson_Motor Bike,regular
2893376443,name,99 Speedmart,regular
2893376443,shop,convenience,regular
2896525722,name,Akaya,regular
2896525722,shop,car_parts,regular
2896525961,name,Rapid Rail Sdn Bhd,regular
2896525961,email,suggest@rapidkl.com.my,regular
2896525961,phone,+60378852585,regular
2896525961,office,company,regular
2896525961,smoking,isolated,regular
2896525961,website,http://www.myrapid.com.my,regular
2896525961,city,"Petaling Jaya, Selangor",addr
2896525961,street,Jalan Lapangan Terbang Subang,addr
2896525961,postcode,47301,addr
2896525961,opening_hours,0900 - 1700,regular
2896525961,housenumber,"No 1, Jalan PJU 1A/46",addr
2896526534,name,RES Malaysia Sdn Bhd,regular
2896526534,office,yes,regular
2896527762,name,Konsortium Multimedia Swasta Sdn Bhd,regular
2896527762,office,it,regular
2896528452,name,Super Value Electrical Services Sdn Bhd,regular
2896528452,craft,electrician,regular
2896530422,name,Focuscare Care Car Polish,regular
2896530422,shop,car_repair,regular
2896532010,name,Ikhmas Jaya Sdn Bhd,regular
2896532010,phone,+60378850612,regular
2896532010,office,Contractor,regular
2896532010,city,"Petaling Jaya, Selangor",addr
2896532010,street,"Jalan PJU 1A/41B, NZX Commercial Centre",addr
2896532010,postcode,47301,addr
2896532010,housenumber,"35, 37 & 39",addr
2896931510,power,tower,regular
2897453544,name,Birdnest Collective Cafe & Guesthouse,regular
2897453544,smoking,separated,regular
2897453544,tourism,hostel,regular
2897453544,website,http://www.birdnestghouse.com,regular
2897453544,city,Kuala Lumpur,addr
2897453544,street,Jalan Tun H S Lee,addr
2897453544,postcode,50000,addr
2897453544,housenumber,210,addr
2900298430,amenity,taxi,regular
2900299042,highway,turning_circle,regular
2900299052,amenity,taxi,regular
2902905199,name,Farmasi Vitapharm,regular
2902905199,amenity,pharmacy,regular
2902909862,name,Cyfora Work,regular
2902909862,shop,bicycle,regular
2902909862,city,"TTDI Jaya, Shah Alam",addr
2902909862,street,Jalan Opera L U2/L,addr
2902909862,postcode,40150,addr
2902909862,housenumber,14,addr
2902913035,name,Prudential Takaful,regular
2902913035,office,insurance,regular
2902927101,name,Kedai Buku Teras,regular
2902927101,shop,books,regular
2902928908,name,Tutti Frutti,regular
2902928908,amenity,cafe,regular
2902932967,name,Klinik Permata,regular
2902932967,amenity,clinic,regular
2902936349,name,Soon DIY Hardware (U2) Sdn Bhd,regular
2902936349,shop,hardware,regular
2903814967,name,Restoran Pun Chun Noddle House,regular
2903814967,amenity,restaurant,regular
2906735917,highway,traffic_signals,regular
2909245750,highway,traffic_signals,regular
2909245752,amenity,atm,regular
2909245752,operator,CIMB,regular
2910259744,name,Petron,regular
2910259744,amenity,fuel,regular
2910306870,name,Kumpulan Wang Simpanan Pekerja,regular
2910306870,office,government,regular
2910306870,building,office,regular
2910306870,short_name,KWSP,regular
2910306872,name,RHB,regular
2910306872,amenity,atm,regular
2910306872,operator,RHB,regular
2910731815,emergency,fire_hydrant,regular
2910780239,traffic_calming,hump,regular
2910834919,name,Toyota,regular
2910834919,shop,car,regular
2910834921,name,Lexus,regular
2910834921,shop,car,regular
2910841756,name,Peugeot,regular
2910841756,shop,car,regular
2910841777,atm,yes,regular
2910841777,name,CIMB,regular
2910841777,amenity,bank,regular
2910865051,name,Proton,regular
2910865051,shop,car,regular
2910929904,fee,yes,regular
2910929904,lit,yes,regular
2910929904,access,yes,regular
2910929904,amenity,parking,regular
2910929904,parking,underground,regular
2910929904,surface,concrete,regular
2910929904,supervised,yes,regular
2910929908,fee,yes,regular
2910929908,lit,yes,regular
2910929908,access,yes,regular
2910929908,amenity,parking,regular
2910929908,parking,underground,regular
2910929908,surface,concrete,regular
2910929908,supervised,yes,regular
2910929916,fee,yes,regular
2910929916,lit,yes,regular
2910929916,access,yes,regular
2910929916,amenity,parking,regular
2910929916,parking,underground,regular
2910929916,surface,concrete,regular
2910929916,supervised,yes,regular
2910929918,name,Al-Muhammadi,regular
2910929918,amenity,restaurant,regular
2910929918,cuisine,indian,regular
2911228087,name,Plaza Tol Loke Yew,regular
2911228087,barrier,toll_booth,regular
2911228521,amenity,parking,regular
2911228521,parking,surface,regular
2911228521,surface,paved,regular
2911346267,highway,traffic_signals,regular
2911346271,shop,gift,regular
2911346279,name,Murugan statue,regular
2911346279,en,Lord Murugan Statue,name
2911346279,historic,monument,regular
2911346279,wikipedia,en:Kartikeya,regular
2911346281,amenity,restaurant,regular
2911346281,cuisine,indian,regular
2914146123,name,Bukit Bintang,regular
2914146123,zh,武吉免登,name
2914146123,railway,stop,regular
2914355196,name,Serenity,regular
2914355196,tourism,hostel,regular
2915334973,junction,yes,regular
2915534231,junction,yes,regular
2916020667,highway,turning_circle,regular
2916020686,highway,turning_circle,regular
2916020688,highway,traffic_signals,regular
2916020688,traffic_signals,signal,regular
2916020726,highway,turning_circle,regular
2916020732,highway,turning_circle,regular
2916020758,highway,mini_roundabout,regular
2916020769,amenity,fuel,regular
2917209394,highway,traffic_signals,regular
2917209396,highway,traffic_signals,regular
2917317312,name,Bottlez Houz,regular
2917317312,shop,alcohol,regular
2917317315,fee,yes,regular
2917317315,amenity,drinking_water,regular
2917405999,name,Lot 10 Hutong,regular
2917405999,amenity,food_court,regular
2917405999,website,http://www.lot10hutong.com/,regular
2919814561,highway,turning_circle,regular
2921884373,highway,turning_circle,regular
2921885711,highway,turning_circle,regular
2921885715,highway,turning_circle,regular
2921885725,highway,turning_circle,regular
2921885727,highway,turning_circle,regular
2921885753,highway,turning_circle,regular
2923152610,atm,yes,regular
2923152610,name,Bank Simpanan Nasional,regular
2923152610,amenity,bank,regular
2923152612,city,Kuala Lumpur,addr
2923152612,amenity,police,regular
2923152612,name,Ibu Pejabat Polis Bukit Aman,regular
2923152612,zh,武吉阿曼警察总部,name
2923200615,name,Sekolah Kebangsaan TTDI Jaya,regular
2923200615,amenity,school,regular
2923200615,city,Shah Alam,addr
2924315280,amenity,taxi,regular
2925496045,junction,yes,regular
2925496048,junction,yes,regular
2928636035,amenity,atm,regular
2928636035,operator,CIMB,regular
2928636056,amenity,atm,regular
2928636056,operator,Maybank,regular
2928636068,amenity,fuel,regular
2933930610,name,Surau,regular
2933930610,amenity,place_of_worship,regular
2933930610,religion,muslim,regular
2933930658,building,hut,regular
2933930678,name,Kolej Vokasional Sungai Buloh,regular
2933930678,amenity,school,regular
2934056474,name,BNS Maju Curry House,regular
2934056474,amenity,restaurant,regular
2934056474,cuisine,mamak,regular
2934056474,smoking,yes,regular
2934056474,capacity,50,regular
2934056474,city,Puncak Alam,addr
2934056474,street,Jalan Astana A 13/A,addr
2934056474,postcode,42300,addr
2934056476,name,7-Eleven,regular
2934056476,shop,convenience,regular
2934056476,city,Puncak Alam,addr
2934056476,street,Jalan Astana D 13/D,addr
2934056476,postcode,42300,addr
2934056476,opening_hours,24/7,regular
2935075582,name,Kampung Sungai Serai,regular
2935075582,place,village,regular
2935075582,zh,双溪士乃,name
2935075582,postcode,43100,addr
2935075585,name,Masjid Al-Aman,regular
2935075585,amenity,place_of_worship,regular
2935075585,building,mosque,regular
2935075585,religion,muslim,regular
2935075595,highway,turning_circle,regular
2935650683,name,Dusun Tua,regular
2935650683,place,village,regular
2935650683,zh,杜顺大,name
2935650685,name,Kampung Batu 10,regular
2935650685,place,village,regular
2935650685,postal_code,43200,regular
2935650687,name,Kampung Teras Jernang,regular
2935650687,place,village,regular
2935650687,postal_code,43000,regular
2935650690,name,Masjid Al - Ubudiah,regular
2935650690,amenity,place_of_worship,regular
2935650690,building,mosque,regular
2935650690,religion,muslim,regular
2935650692,name,Masjid Batu 10,regular
2935650692,amenity,place_of_worship,regular
2935650692,building,mosque,regular
2935650692,religion,muslim,regular
2935650694,name,Taman Cheras Utama,regular
2935650694,place,village,regular
2940072245,name,SMK Petaling,regular
2940072245,amenity,school,regular
2940072245,city,Kuala Lumpur,addr
2940072245,place,Sri Sentosa,addr
2940308527,name,Kampung Rinching Hilir,regular
2940308527,place,village,regular
2940308529,name,Kampung Tanjung,regular
2940308529,place,village,regular
2940308529,postal_code,43700,regular
2940308531,name,Masjid Raja Alang,regular
2940308531,amenity,place_of_worship,regular
2940308531,building,mosque,regular
2940308531,religion,muslim,regular
2940308534,name,Masjid Rinching Hulu,regular
2940308534,amenity,place_of_worship,regular
2940308534,building,mosque,regular
2940308534,religion,muslim,regular
2940309119,highway,turning_circle,regular
2940309131,highway,turning_circle,regular
2941380435,name,Batu Rembau,regular
2941380435,place,village,regular
2941380437,name,Kampung Sungai Raya,regular
2941380437,place,suburb,regular
2941380437,postcode,43100,addr
2941380439,name,Masjid Sg. Kembung Hulu,regular
2941380439,amenity,place_of_worship,regular
2941380439,building,mosque,regular
2941380439,religion,muslim,regular
2941380441,name,Masjid Sungai Sekamat,regular
2941380441,amenity,place_of_worship,regular
2941380441,building,mosque,regular
2941380441,religion,muslim,regular
2941380441,postal_code,43000,regular
2941380444,name,Pekan Batu 14,regular
2941380444,place,suburb,regular
2941380444,postal_code,43100,regular
2941380446,name,Surau Impian Ihsan,regular
2941380446,amenity,place_of_worship,regular
2941380446,building,mosque,regular
2941380446,religion,muslim,regular
2941380448,name,Taman Taming Jaya,regular
2941380448,place,suburb,regular
2941380448,postal_code,43300,regular
2941382770,highway,turning_circle,regular
2941382792,highway,mini_roundabout,regular
2941382798,highway,turning_circle,regular
2941483962,name,Sarah Hughes Globe,regular
2941483962,shop,department_store,regular
2941483964,name,Kamdar,regular
2941483964,shop,department_store,regular
2941484436,name,Silka Maytower Hotel & Serviced Residences,regular
2941484436,tourism,hotel,regular
2941487791,name,Petron Jalan Dang Wangi,regular
2941487791,amenity,fuel,regular
2941491188,name,7-Eleven,regular
2941491188,shop,convenience,regular
2941502135,fee,no,regular
2941502135,name,Muzium Tekstil Negara,regular
2941502135,de,Nationales Textilmuseum,name
2941502135,en,National Textile Museum,name
2941502135,tourism,museum,regular
2941502135,website,http://www.muziumtekstilnegara.gov.my,regular
2941502135,wikidata,Q19117247,regular
2941502135,city,Kuala Lumpur,addr
2941502135,wikipedia,en:National Textile Museum,regular
2941502135,start_date,2010,regular
2941502135,street,Jalan Sultan Hishamuddin,addr
2941502135,postcode,50050,addr
2941502135,opening_hours,09:00-18:00,regular
2941502135,housenumber,26,addr
2941526586,name,Ma Curry House,regular
2941526586,amenity,restaurant,regular
2941837179,name,TGIF,regular
2941837179,amenity,restaurant,regular
2941837181,name,Maybank,regular
2941837181,amenity,bank,regular
2941853032,name,99 Speedmart,regular
2941853032,shop,convenience,regular
2941871612,amenity,atm,regular
2941871612,operator,Maybank,regular
2941871614,amenity,atm,regular
2941871614,operator,CIMB,regular
2941971056,name,Al Salam,regular
2941971056,amenity,restaurant,regular
2941971062,name,7 Eleven,regular
2941971062,shop,convenience,regular
2941971064,name,The Windmill Station,regular
2941971064,amenity,restaurant,regular
2941982988,amenity,atm,regular
2941982988,operator,CIMB,regular
